idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
10,7875351.3591195345,3020828.4394794814,9164254.201400975,7872727.490302036,3020366.936441825,9167339.573256196,-2623.8688174989074,-461.5030376566574,3085.3718552216887,127394236.97560136,47481320.86912158,238888193.9478555,127348539.37115417,47477037.29289288,238970571.05062798,-45697.60444718599,-4283.576228700578,82377.10277247429,0,0,1,0.0,0.0,4.262998104095459,0.0,0.0,551.4096164703369,0,0,4.262998104095459,0,0,324921,0.0,0.0,1969576.3305262327,2,580,6183,153.46793174743652
11,7875351.3591195345,3020828.4394794814,9164254.201400975,7869716.811784627,3019825.9189528488,9170891.269262576,-5634.547334907576,-1002.5205266326666,6637.06786160171,127394236.97560136,47481320.86912158,238888193.9478555,127294741.1927234,47471925.30971824,239098363.85554966,-99495.78287796676,-9395.559403344989,210169.90769416094,0,0,1,0.0,0.0,4.052444934844971,0.0,0.0,435.58497047424316,0,0,4.052444934844971,0,0,573989,0.0,0.0,3854296.1200807854,2,580,6184,145.88801765441895
12,7875351.3591195345,3020828.4394794814,9164254.201400975,7868350.563641751,3019614.391755719,9172469.044602556,-7000.795477783307,-1214.0477237622254,8214.843201581389,127394236.97560136,47481320.86912158,238888193.9478555,127274814.62899281,47469972.924402736,239121731.84453276,-119422.34660854936,-11347.944718845189,233537.89667725563,0,0,1,0.0,0.0,2.0458552837371826,0.0,0.0,102.81696224212646,0,0,2.0458552837371826,0,0,654292,0.0,0.0,3855534.832200122,2,581,577,73.65079021453857
13,7875351.3591195345,3020828.4394794814,9164254.201400975,7870129.588392454,3019925.4499402805,9170378.96166728,-5221.770727080293,-902.9895392009057,6124.760266305879,127394236.97560136,47481320.86912158,238888193.9478555,127306109.93093282,47472983.68421086,239060320.7251925,-88127.04466854036,-8337.184910722077,172126.77733698487,0,0,1,0.0,0.0,2.5314431190490723,0.0,0.0,98.2054967880249,0,0,2.5314431190490723,0,0,580433,0.0,0.0,3511612.3985256157,2,581,578,91.1319522857666
14,7875351.3591195345,3020828.4394794814,9164254.201400975,7870852.627947163,3020043.5919973305,9169537.780055469,-4498.731172371656,-784.8474821508862,5283.578654494137,127394236.97560136,47481320.86912158,238888193.9478555,127317509.14452228,47474048.68287435,239033151.6420489,-76727.8310790807,-7272.186247229576,144957.694193393,0,0,1,0.0,0.0,0.6209829449653625,0.0,0.0,23.9866304397583,0,0,0.6209829449653625,0,0,592157,0.0,0.0,3276216.665136218,2,581,579,22.35538601875305
15,7875351.3591195345,3020828.4394794814,9164254.201400975,7870159.341859771,3019928.5393548515,9170346.118785331,-5192.017259763554,-899.9001246299595,6091.91738435626,127394236.97560136,47481320.86912158,238888193.9478555,127305763.56957993,47472991.78932979,239055000.45081067,-88473.40602143109,-8329.079791791737,166806.5029551685,0,0,1,0.0,0.0,1.0668591260910034,0.0,0.0,67.39995861053467,0,0,1.0668591260910034,0,0,417392,0.0,0.0,3017385.0630940977,2,581,580,38.40692853927612
16,7875351.3591195345,3020828.4394794814,9164254.201400975,7869995.94625821,3019896.1901652883,9170541.863576537,-5355.412861324847,-932.2493141931482,6287.662175562233,127394236.97560136,47481320.86912158,238888193.9478555,127302824.91384622,47472658.95593472,239062605.42308584,-91412.06175513566,-8661.913186863065,174411.4752303362,0,0,1,0.0,0.0,0.4141068756580353,0.0,0.0,31.15723979473114,0,0,0,0,0,497911,0.0,0.0,3408099.1658917493,2,581,581,14.90784752368927
17,7875351.3591195345,3020828.4394794814,9164254.201400975,7868790.769386971,3019668.4608097463,9171974.7698033,-6560.589732563123,-1159.9786697351374,7720.5684023257345,127394236.97560136,47481320.86912158,238888193.9478555,127281725.5702251,47470416.30318595,239118345.62681642,-112511.40537625551,-10904.565935634077,230151.67896091938,0,0,1,0.0,0.0,1.1174490451812744,0.0,0.0,74.19236040115356,0,0,1.1174490451812744,0,0,739099,0.0,0.0,4506880.941960178,2,581,582,40.22816562652588
18,7875351.3591195345,3020828.4394794814,9164254.201400975,7871057.218512205,3020071.081163003,9169305.700324716,-4294.1406073290855,-757.3583164783195,5051.498923741281,127394236.97560136,47481320.86912158,238888193.9478555,127321079.9569894,47474290.922822416,239028133.2623585,-73157.01861196756,-7029.946299165487,139939.31450298429,0,0,1,0.0,0.0,2.4681248664855957,0.0,0.0,145.56762313842773,0,0,2.4681248664855957,0,0,697474,0.0,0.0,3646771.921032428,2,581,583,88.85249519348145
19,7875351.3591195345,3020828.4394794814,9164254.201400975,7868686.643084673,3019644.4479541834,9172102.908961168,-6664.7160348612815,-1183.9915252979845,7848.707560192794,127394236.97560136,47481320.86912158,238888193.9478555,127280196.84955475,47470143.969713554,239128093.80679038,-114040.12604661286,-11176.89940802753,239899.8589348793,0,0,1,0.0,0.0,1.9552505016326904,0.0,0.0,110.5918836593628,0,0,1.9552505016326904,0,0,819188,0.0,0.0,4845840.658269227,2,581,584,70.38901805877686
